clip_dir,label,video_id,center_frame,clip_start,clip_end,clip_length,punch_type,split
data/processed/clips/hook_V2_015882_v000839,1,V2.mp4,15882,15874,15885,12,hook,train
data/processed/clips/hook_V2_015897_v000840,1,V2.mp4,15897,15889,15900,12,hook,train
data/processed/clips/straight_V2_015995_v000841,0,V2.mp4,15995,15987,15998,12,straight,train
data/processed/clips/hook_V2_016551_v000842,1,V2.mp4,16551,16543,16554,12,hook,train
data/processed/clips/hook_V2_016567_v000843,1,V2.mp4,16567,16559,16570,12,hook,train
data/processed/clips/straight_V2_016637_v000844,0,V2.mp4,16637,16629,16640,12,straight,train
data/processed/clips/hook_V2_016708_v000845,1,V2.mp4,16708,16700,16711,12,hook,train
data/processed/clips/hook_V2_016811_v000846,1,V2.mp4,16811,16803,16814,12,hook,train
data/processed/clips/hook_V2_016823_v000847,1,V2.mp4,16823,16815,16826,12,hook,train
data/processed/clips/hook_V2_017047_v000848,1,V2.mp4,17047,17039,17050,12,hook,train
data/processed/clips/hook_V2_017310_v000849,1,V2.mp4,17310,17302,17313,12,hook,train
data/processed/clips/hook_V2_017403_v000850,1,V2.mp4,17403,17395,17406,12,hook,train
data/processed/clips/hook_V2_017419_v000851,1,V2.mp4,17419,17411,17422,12,hook,train
data/processed/clips/hook_V2_017616_v000852,1,V2.mp4,17616,17608,17619,12,hook,train
data/processed/clips/hook_V2_017808_v000853,1,V2.mp4,17808,17800,17811,12,hook,train
data/processed/clips/straight_V2_017904_v000854,0,V2.mp4,17904,17896,17907,12,straight,train
data/processed/clips/straight_V2_017950_v000855,0,V2.mp4,17950,17942,17953,12,straight,train
data/processed/clips/straight_V2_018050_v000856,0,V2.mp4,18050,18042,18053,12,straight,train
data/processed/clips/straight_V2_018183_v000857,0,V2.mp4,18183,18175,18186,12,straight,train
data/processed/clips/straight_V2_018284_v000858,0,V2.mp4,18284,18276,18287,12,straight,train
data/processed/clips/straight_V2_018312_v000859,0,V2.mp4,18312,18304,18315,12,straight,train
data/processed/clips/straight_V2_018366_v000860,0,V2.mp4,18366,18358,18369,12,straight,train
data/processed/clips/straight_V2_018495_v000861,0,V2.mp4,18495,18487,18498,12,straight,train
data/processed/clips/straight_V2_018549_v000862,0,V2.mp4,18549,18541,18552,12,straight,train
data/processed/clips/hook_V2_019045_v000863,1,V2.mp4,19045,19037,19048,12,hook,train
data/processed/clips/hook_V2_019589_v000864,1,V2.mp4,19589,19581,19592,12,hook,train
data/processed/clips/hook_V2_019694_v000865,1,V2.mp4,19694,19686,19697,12,hook,train
data/processed/clips/hook_V2_019964_v000866,1,V2.mp4,19964,19956,19967,12,hook,train
data/processed/clips/straight_V2_020039_v000867,0,V2.mp4,20039,20031,20042,12,straight,train
data/processed/clips/straight_V2_020058_v000868,0,V2.mp4,20058,20050,20061,12,straight,train
data/processed/clips/straight_V2_020095_v000869,0,V2.mp4,20095,20087,20098,12,straight,train
data/processed/clips/straight_V2_020120_v000870,0,V2.mp4,20120,20112,20123,12,straight,train
data/processed/clips/straight_V2_020159_v000871,0,V2.mp4,20159,20151,20162,12,straight,train
data/processed/clips/straight_V2_020184_v000872,0,V2.mp4,20184,20176,20187,12,straight,train
data/processed/clips/straight_V2_020223_v000873,0,V2.mp4,20223,20215,20226,12,straight,train
data/processed/clips/straight_V2_020289_v000874,0,V2.mp4,20289,20281,20292,12,straight,train
data/processed/clips/straight_V2_020374_v000875,0,V2.mp4,20374,20366,20377,12,straight,train
data/processed/clips/straight_V2_020428_v000876,0,V2.mp4,20428,20420,20431,12,straight,train
data/processed/clips/straight_V2_020492_v000877,0,V2.mp4,20492,20484,20495,12,straight,train
data/processed/clips/straight_V2_020552_v000878,0,V2.mp4,20552,20544,20555,12,straight,train
data/processed/clips/straight_V2_020588_v000879,0,V2.mp4,20588,20580,20591,12,straight,train
data/processed/clips/straight_V2_020614_v000880,0,V2.mp4,20614,20606,20617,12,straight,train
data/processed/clips/straight_V2_020730_v000881,0,V2.mp4,20730,20722,20733,12,straight,train
data/processed/clips/straight_V2_021743_v000882,0,V2.mp4,21743,21735,21746,12,straight,train
data/processed/clips/straight_V2_021756_v000883,0,V2.mp4,21756,21748,21759,12,straight,train
data/processed/clips/straight_V2_021771_v000884,0,V2.mp4,21771,21763,21774,12,straight,train
data/processed/clips/none_V3_001836_v000885,3,V3.mp4,1836,1828,1839,12,none,train
data/processed/clips/none_V3_001877_v000886,3,V3.mp4,1877,1869,1880,12,none,train
data/processed/clips/straight_V3_001959_v000887,0,V3.mp4,1959,1951,1962,12,straight,train
data/processed/clips/uppercut_V3_002097_v000888,2,V3.mp4,2097,2089,2100,12,uppercut,train
data/processed/clips/uppercut_V3_002128_v000889,2,V3.mp4,2128,2120,2131,12,uppercut,train
data/processed/clips/straight_V3_004643_v000890,0,V3.mp4,4643,4635,4646,12,straight,train
data/processed/clips/straight_V3_004686_v000891,0,V3.mp4,4686,4678,4689,12,straight,train
data/processed/clips/straight_V3_004826_v000892,0,V3.mp4,4826,4818,4829,12,straight,train
data/processed/clips/straight_V3_004861_v000893,0,V3.mp4,4861,4853,4864,12,straight,train
data/processed/clips/straight_V3_004892_v000894,0,V3.mp4,4892,4884,4895,12,straight,train
data/processed/clips/straight_V3_004921_v000895,0,V3.mp4,4921,4913,4924,12,straight,train
data/processed/clips/straight_V3_005043_v000896,0,V3.mp4,5043,5035,5046,12,straight,train
data/processed/clips/straight_V3_005073_v000897,0,V3.mp4,5073,5065,5076,12,straight,train
data/processed/clips/straight_V3_005164_v000898,0,V3.mp4,5164,5156,5167,12,straight,train
data/processed/clips/straight_V3_005195_v000899,0,V3.mp4,5195,5187,5198,12,straight,train
data/processed/clips/uppercut_V3_005250_v000900,2,V3.mp4,5250,5242,5253,12,uppercut,train
data/processed/clips/straight_V3_005728_v000901,0,V3.mp4,5728,5720,5731,12,straight,train
data/processed/clips/hook_V3_005745_v000902,1,V3.mp4,5745,5737,5748,12,hook,train
data/processed/clips/straight_V3_005796_v000903,0,V3.mp4,5796,5788,5799,12,straight,train
data/processed/clips/hook_V3_005961_v000904,1,V3.mp4,5961,5953,5964,12,hook,train
data/processed/clips/uppercut_V3_006144_v000905,2,V3.mp4,6144,6136,6147,12,uppercut,train
data/processed/clips/straight_V3_006683_v000906,0,V3.mp4,6683,6675,6686,12,straight,train
data/processed/clips/straight_V3_006727_v000907,0,V3.mp4,6727,6719,6730,12,straight,train
data/processed/clips/straight_V3_006779_v000908,0,V3.mp4,6779,6771,6782,12,straight,train
data/processed/clips/hook_V3_006813_v000909,1,V3.mp4,6813,6805,6816,12,hook,train
data/processed/clips/hook_V3_006871_v000910,1,V3.mp4,6871,6863,6874,12,hook,train
data/processed/clips/straight_V3_006896_v000911,0,V3.mp4,6896,6888,6899,12,straight,train
data/processed/clips/hook_V3_006962_v000912,1,V3.mp4,6962,6954,6965,12,hook,train
data/processed/clips/hook_V3_007008_v000913,1,V3.mp4,7008,7000,7011,12,hook,train
data/processed/clips/straight_V3_007084_v000914,0,V3.mp4,7084,7076,7087,12,straight,train
data/processed/clips/straight_V3_007167_v000915,0,V3.mp4,7167,7159,7170,12,straight,train
data/processed/clips/hook_V3_007228_v000916,1,V3.mp4,7228,7220,7231,12,hook,train
data/processed/clips/hook_V3_007270_v000917,1,V3.mp4,7270,7262,7273,12,hook,train
data/processed/clips/hook_V3_007439_v000918,1,V3.mp4,7439,7431,7442,12,hook,train
data/processed/clips/hook_V3_007456_v000919,1,V3.mp4,7456,7448,7459,12,hook,train
data/processed/clips/straight_V3_007483_v000920,0,V3.mp4,7483,7475,7486,12,straight,train
data/processed/clips/hook_V3_007694_v000921,1,V3.mp4,7694,7686,7697,12,hook,train
data/processed/clips/straight_V3_007879_v000922,0,V3.mp4,7879,7871,7882,12,straight,train
data/processed/clips/hook_V3_007889_v000923,1,V3.mp4,7889,7881,7892,12,hook,train
data/processed/clips/straight_V3_007927_v000924,0,V3.mp4,7927,7919,7930,12,straight,train
data/processed/clips/hook_V3_008419_v000925,1,V3.mp4,8419,8411,8422,12,hook,train
data/processed/clips/hook_V3_008473_v000926,1,V3.mp4,8473,8465,8476,12,hook,train
data/processed/clips/hook_V3_008703_v000927,1,V3.mp4,8703,8695,8706,12,hook,train
data/processed/clips/straight_V3_008924_v000928,0,V3.mp4,8924,8916,8927,12,straight,train
data/processed/clips/hook_V3_009082_v000929,1,V3.mp4,9082,9074,9085,12,hook,train
data/processed/clips/straight_V3_009112_v000930,0,V3.mp4,9112,9104,9115,12,straight,train
data/processed/clips/hook_V3_009131_v000931,1,V3.mp4,9131,9123,9134,12,hook,train
data/processed/clips/hook_V3_009178_v000932,1,V3.mp4,9178,9170,9181,12,hook,train
data/processed/clips/hook_V3_009217_v000933,1,V3.mp4,9217,9209,9220,12,hook,train
data/processed/clips/hook_V3_009263_v000934,1,V3.mp4,9263,9255,9266,12,hook,train
data/processed/clips/straight_V3_009377_v000935,0,V3.mp4,9377,9369,9380,12,straight,train
data/processed/clips/hook_V3_009484_v000936,1,V3.mp4,9484,9476,9487,12,hook,train
data/processed/clips/hook_V3_009741_v000937,1,V3.mp4,9741,9733,9744,12,hook,train
data/processed/clips/hook_V3_009859_v000938,1,V3.mp4,9859,9851,9862,12,hook,train
data/processed/clips/hook_V3_009921_v000939,1,V3.mp4,9921,9913,9924,12,hook,train
data/processed/clips/hook_V3_009984_v000940,1,V3.mp4,9984,9976,9987,12,hook,train
data/processed/clips/hook_V3_010118_v000941,1,V3.mp4,10118,10110,10121,12,hook,train
data/processed/clips/hook_V3_010224_v000942,1,V3.mp4,10224,10216,10227,12,hook,train
data/processed/clips/hook_V3_010373_v000943,1,V3.mp4,10373,10365,10376,12,hook,train
data/processed/clips/hook_V3_010416_v000944,1,V3.mp4,10416,10408,10419,12,hook,train
data/processed/clips/hook_V3_010451_v000945,1,V3.mp4,10451,10443,10454,12,hook,train
data/processed/clips/hook_V3_010488_v000946,1,V3.mp4,10488,10480,10491,12,hook,train
data/processed/clips/hook_V3_010579_v000947,1,V3.mp4,10579,10571,10582,12,hook,train
data/processed/clips/hook_V3_010624_v000948,1,V3.mp4,10624,10616,10627,12,hook,train
data/processed/clips/straight_V3_011575_v000949,0,V3.mp4,11575,11567,11578,12,straight,train
data/processed/clips/straight_V3_012010_v000950,0,V3.mp4,12010,12002,12013,12,straight,train
data/processed/clips/straight_V3_012027_v000951,0,V3.mp4,12027,12019,12030,12,straight,train
data/processed/clips/straight_V3_014615_v000952,0,V3.mp4,14615,14607,14618,12,straight,train
data/processed/clips/straight_V3_014677_v000953,0,V3.mp4,14677,14669,14680,12,straight,train
data/processed/clips/straight_V3_014803_v000954,0,V3.mp4,14803,14795,14806,12,straight,train
data/processed/clips/straight_V3_014887_v000955,0,V3.mp4,14887,14879,14890,12,straight,train
data/processed/clips/straight_V3_014887_v000956,0,V3.mp4,14887,14879,14890,12,straight,train
data/processed/clips/straight_V3_015081_v000957,0,V3.mp4,15081,15073,15084,12,straight,train
data/processed/clips/straight_V3_015123_v000958,0,V3.mp4,15123,15115,15126,12,straight,train
data/processed/clips/straight_V3_015134_v000959,0,V3.mp4,15134,15126,15137,12,straight,train
data/processed/clips/straight_V3_015248_v000960,0,V3.mp4,15248,15240,15251,12,straight,train
data/processed/clips/hook_V3_015372_v000961,1,V3.mp4,15372,15364,15375,12,hook,train
data/processed/clips/hook_V3_015409_v000962,1,V3.mp4,15409,15401,15412,12,hook,train
data/processed/clips/hook_V3_015590_v000963,1,V3.mp4,15590,15582,15593,12,hook,train
data/processed/clips/hook_V3_015720_v000964,1,V3.mp4,15720,15712,15723,12,hook,train
data/processed/clips/hook_V3_015925_v000965,1,V3.mp4,15925,15917,15928,12,hook,train
data/processed/clips/hook_V3_016140_v000966,1,V3.mp4,16140,16132,16143,12,hook,train
data/processed/clips/hook_V3_016203_v000967,1,V3.mp4,16203,16195,16206,12,hook,train
data/processed/clips/hook_V3_016236_v000968,1,V3.mp4,16236,16228,16239,12,hook,train
data/processed/clips/hook_V3_016251_v000969,1,V3.mp4,16251,16243,16254,12,hook,train
data/processed/clips/hook_V3_016264_v000970,1,V3.mp4,16264,16256,16267,12,hook,train
data/processed/clips/hook_V3_016342_v000971,1,V3.mp4,16342,16334,16345,12,hook,train
data/processed/clips/hook_V3_016357_v000972,1,V3.mp4,16357,16349,16360,12,hook,train
data/processed/clips/hook_V3_016372_v000973,1,V3.mp4,16372,16364,16375,12,hook,train
data/processed/clips/hook_V3_016477_v000974,1,V3.mp4,16477,16469,16480,12,hook,train
data/processed/clips/hook_V3_016520_v000975,1,V3.mp4,16520,16512,16523,12,hook,train
data/processed/clips/hook_V3_016559_v000976,1,V3.mp4,16559,16551,16562,12,hook,train
data/processed/clips/hook_V3_016617_v000977,1,V3.mp4,16617,16609,16620,12,hook,train
data/processed/clips/hook_V3_016663_v000978,1,V3.mp4,16663,16655,16666,12,hook,train
data/processed/clips/straight_V3_017233_v000979,0,V3.mp4,17233,17225,17236,12,straight,train
data/processed/clips/straight_V3_017254_v000980,0,V3.mp4,17254,17246,17257,12,straight,train
data/processed/clips/uppercut_V3_017277_v000981,2,V3.mp4,17277,17269,17280,12,uppercut,train
data/processed/clips/straight_V3_017294_v000982,0,V3.mp4,17294,17286,17297,12,straight,train
data/processed/clips/straight_V3_017552_v000983,0,V3.mp4,17552,17544,17555,12,straight,train
data/processed/clips/uppercut_V3_017596_v000984,2,V3.mp4,17596,17588,17599,12,uppercut,train
data/processed/clips/straight_V3_018215_v000985,0,V3.mp4,18215,18207,18218,12,straight,train
data/processed/clips/uppercut_V3_018233_v000986,2,V3.mp4,18233,18225,18236,12,uppercut,train
data/processed/clips/uppercut_V3_018297_v000987,2,V3.mp4,18297,18289,18300,12,uppercut,train
data/processed/clips/straight_V3_018331_v000988,0,V3.mp4,18331,18323,18334,12,straight,train
data/processed/clips/uppercut_V3_018478_v000989,2,V3.mp4,18478,18470,18481,12,uppercut,train
data/processed/clips/uppercut_V3_018535_v000990,2,V3.mp4,18535,18527,18538,12,uppercut,train
data/processed/clips/uppercut_V3_018587_v000991,2,V3.mp4,18587,18579,18590,12,uppercut,train
data/processed/clips/uppercut_V3_018645_v000992,2,V3.mp4,18645,18637,18648,12,uppercut,train
data/processed/clips/uppercut_V3_018701_v000993,2,V3.mp4,18701,18693,18704,12,uppercut,train
data/processed/clips/uppercut_V3_018860_v000994,2,V3.mp4,18860,18852,18863,12,uppercut,train
data/processed/clips/hook_V3_018945_v000995,1,V3.mp4,18945,18937,18948,12,hook,train
data/processed/clips/uppercut_V3_018956_v000996,2,V3.mp4,18956,18948,18959,12,uppercut,train
data/processed/clips/uppercut_V3_019013_v000997,2,V3.mp4,19013,19005,19016,12,uppercut,train
data/processed/clips/hook_V3_019063_v000998,1,V3.mp4,19063,19055,19066,12,hook,train
data/processed/clips/uppercut_V3_019076_v000999,2,V3.mp4,19076,19068,19079,12,uppercut,train
data/processed/clips/uppercut_V3_019189_v001000,2,V3.mp4,19189,19181,19192,12,uppercut,train
data/processed/clips/hook_V3_019236_v001001,1,V3.mp4,19236,19228,19239,12,hook,train
data/processed/clips/uppercut_V3_019366_v001002,2,V3.mp4,19366,19358,19369,12,uppercut,train
data/processed/clips/uppercut_V3_019419_v001003,2,V3.mp4,19419,19411,19422,12,uppercut,train
data/processed/clips/uppercut_V3_019475_v001004,2,V3.mp4,19475,19467,19478,12,uppercut,train
data/processed/clips/uppercut_V3_019528_v001005,2,V3.mp4,19528,19520,19531,12,uppercut,train
data/processed/clips/hook_V3_019728_v001006,1,V3.mp4,19728,19720,19731,12,hook,train
data/processed/clips/straight_V3_020362_v001007,0,V3.mp4,20362,20354,20365,12,straight,train
data/processed/clips/uppercut_V3_020393_v001008,2,V3.mp4,20393,20385,20396,12,uppercut,train
data/processed/clips/straight_V3_020408_v001009,0,V3.mp4,20408,20400,20411,12,straight,train
data/processed/clips/uppercut_V3_020456_v001010,2,V3.mp4,20456,20448,20459,12,uppercut,train
data/processed/clips/uppercut_V3_020972_v001011,2,V3.mp4,20972,20964,20975,12,uppercut,train
data/processed/clips/uppercut_V3_021110_v001012,2,V3.mp4,21110,21102,21113,12,uppercut,train
data/processed/clips/uppercut_V3_021226_v001013,2,V3.mp4,21226,21218,21229,12,uppercut,train
data/processed/clips/uppercut_V3_021276_v001014,2,V3.mp4,21276,21268,21279,12,uppercut,train
data/processed/clips/uppercut_V3_021335_v001015,2,V3.mp4,21335,21327,21338,12,uppercut,train
data/processed/clips/uppercut_V3_021387_v001016,2,V3.mp4,21387,21379,21390,12,uppercut,train
data/processed/clips/uppercut_V3_021492_v001017,2,V3.mp4,21492,21484,21495,12,uppercut,train
data/processed/clips/uppercut_V3_021543_v001018,2,V3.mp4,21543,21535,21546,12,uppercut,train
data/processed/clips/hook_V3_021662_v001019,1,V3.mp4,21662,21654,21665,12,hook,train
data/processed/clips/uppercut_V3_021673_v001020,2,V3.mp4,21673,21665,21676,12,uppercut,train
data/processed/clips/hook_V3_021952_v001021,1,V3.mp4,21952,21944,21955,12,hook,train
data/processed/clips/hook_V3_022017_v001022,1,V3.mp4,22017,22009,22020,12,hook,train
data/processed/clips/hook_V3_022388_v001023,1,V3.mp4,22388,22380,22391,12,hook,train
data/processed/clips/straight_V3_024342_v001024,0,V3.mp4,24342,24334,24345,12,straight,train
data/processed/clips/straight_V3_024459_v001025,0,V3.mp4,24459,24451,24462,12,straight,train
data/processed/clips/straight_V3_024645_v001026,0,V3.mp4,24645,24637,24648,12,straight,train
data/processed/clips/straight_V3_024913_v001027,0,V3.mp4,24913,24905,24916,12,straight,train
data/processed/clips/straight_V3_024979_v001028,0,V3.mp4,24979,24971,24982,12,straight,train
data/processed/clips/straight_V3_025008_v001029,0,V3.mp4,25008,25000,25011,12,straight,train
data/processed/clips/straight_V3_025019_v001030,0,V3.mp4,25019,25011,25022,12,straight,train
data/processed/clips/straight_V3_025084_v001031,0,V3.mp4,25084,25076,25087,12,straight,train
data/processed/clips/straight_V3_025286_v001032,0,V3.mp4,25286,25278,25289,12,straight,train
data/processed/clips/straight_V3_025779_v001033,0,V3.mp4,25779,25771,25782,12,straight,train
data/processed/clips/straight_V3_026139_v001034,0,V3.mp4,26139,26131,26142,12,straight,train
data/processed/clips/straight_V3_026240_v001035,0,V3.mp4,26240,26232,26243,12,straight,train
data/processed/clips/straight_V3_026317_v001036,0,V3.mp4,26317,26309,26320,12,straight,train
data/processed/clips/straight_V3_026778_v001037,0,V3.mp4,26778,26770,26781,12,straight,train
data/processed/clips/straight_V3_027166_v001038,0,V3.mp4,27166,27158,27169,12,straight,train
data/processed/clips/straight_V3_027258_v001039,0,V3.mp4,27258,27250,27261,12,straight,train
data/processed/clips/straight_V3_027413_v001040,0,V3.mp4,27413,27405,27416,12,straight,train
data/processed/clips/straight_V3_027787_v001041,0,V3.mp4,27787,27779,27790,12,straight,train
