sample_id,video_id,source_video_path,ann_row_index,start_frame,end_frame,duration_frames,class_raw,class_clean,class_id,split,skeleton_path,skeleton_index,skeleton_row_aligned,has_video,has_skeleton,quality_flag,notes
V1_00514,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,513,11076.0,11082.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,513,True,True,True,ok,
V1_00515,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,514,11083.0,11094.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,514,True,True,True,ok,
V1_00516,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,515,11101.0,11110.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,515,True,True,True,ok,
V1_00517,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,516,11110.0,11117.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,516,True,True,True,ok,
V1_00518,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,517,11118.0,11127.0,10.0,cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,517,True,True,True,ok,
V1_00519,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,518,11136.0,11144.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,518,True,True,True,ok,
V1_00520,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,519,11144.0,11151.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,519,True,True,True,ok,
V1_00521,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,520,11152.0,11162.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,520,True,True,True,ok,
V1_00522,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,521,11170.0,11178.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,521,True,True,True,ok,
V1_00523,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,522,11179.0,11186.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,522,True,True,True,ok,
V1_00524,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,523,11187.0,11197.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,523,True,True,True,ok,
V1_00525,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,524,11203.0,11212.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,524,True,True,True,ok,
V1_00526,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,525,11212.0,11218.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,525,True,True,True,ok,
V1_00527,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,526,11219.0,11228.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,526,True,True,True,ok,
V1_00528,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,527,11238.0,11246.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,527,True,True,True,ok,
V1_00529,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,528,11247.0,11253.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,528,True,True,True,ok,
V1_00530,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,529,11254.0,11263.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,529,True,True,True,ok,
V1_00531,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,530,11273.0,11282.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,530,True,True,True,ok,
V1_00532,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,531,11283.0,11289.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,531,True,True,True,ok,
V1_00533,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,532,11290.0,11299.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,532,True,True,True,ok,
V1_00534,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,533,11309.0,11317.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,533,True,True,True,ok,
V1_00535,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,534,11318.0,11325.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,534,True,True,True,ok,
V1_00536,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,535,11326.0,11337.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,535,True,True,True,ok,
V1_00537,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,536,11347.0,11354.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,536,True,True,True,ok,
V1_00538,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,537,11355.0,11361.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,537,True,True,True,ok,
V1_00539,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,538,11362.0,11373.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,538,True,True,True,ok,
V1_00540,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,539,11384.0,11391.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,539,True,True,True,ok,
V1_00541,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,540,11391.0,11398.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,540,True,True,True,ok,
V1_00542,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,541,11399.0,11409.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,541,True,True,True,ok,
V1_00543,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,542,11419.0,11428.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,542,True,True,True,ok,
V1_00544,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,543,11428.0,11435.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,543,True,True,True,ok,
V1_00545,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,544,11436.0,11446.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,544,True,True,True,ok,
V1_00546,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,545,11456.0,11466.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,545,True,True,True,ok,
V1_00547,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,546,11467.0,11472.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,546,True,True,True,ok,
V1_00548,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,547,11473.0,11483.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,547,True,True,True,ok,
V1_00549,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,548,11496.0,11504.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,548,True,True,True,ok,
V1_00550,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,549,11505.0,11511.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,549,True,True,True,ok,
V1_00551,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,550,11512.0,11522.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,550,True,True,True,ok,
V1_00552,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,551,11533.0,11541.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,551,True,True,True,ok,
V1_00553,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,552,11542.0,11549.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,552,True,True,True,ok,
V1_00554,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,553,11550.0,11559.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,553,True,True,True,ok,
V1_00555,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,554,11571.0,11579.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,554,True,True,True,ok,
V1_00556,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,555,11580.0,11586.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,555,True,True,True,ok,
V1_00557,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,556,11587.0,11596.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,556,True,True,True,ok,
V1_00558,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,557,11608.0,11616.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,557,True,True,True,ok,
V1_00559,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,558,11617.0,11623.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,558,True,True,True,ok,
V1_00560,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,559,11624.0,11632.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,559,True,True,True,ok,
V1_00561,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,560,11647.0,11654.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,560,True,True,True,ok,
V1_00562,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,561,11655.0,11662.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,561,True,True,True,ok,
V1_00563,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,562,11663.0,11673.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,562,True,True,True,ok,
V1_00564,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,563,11685.0,11693.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,563,True,True,True,ok,
V1_00565,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,564,11694.0,11700.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,564,True,True,True,ok,
V1_00566,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,565,11701.0,11710.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,565,True,True,True,ok,
V1_00567,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,566,11724.0,11732.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,566,True,True,True,ok,
V1_00568,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,567,11733.0,11739.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,567,True,True,True,ok,
V1_00569,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,568,11740.0,11749.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,568,True,True,True,ok,
V1_00570,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,569,11761.0,11771.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,569,True,True,True,ok,
V1_00571,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,570,11772.0,11779.0,8.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,570,True,True,True,ok,
V1_00572,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,571,11780.0,11790.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,571,True,True,True,ok,
V1_00573,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,572,11802.0,11812.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,572,True,True,True,ok,
V1_00574,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,573,11813.0,11819.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,573,True,True,True,ok,
V1_00575,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,574,11820.0,11830.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,574,True,True,True,ok,
V1_00576,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,575,11842.0,11851.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,575,True,True,True,ok,
V1_00577,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,576,11852.0,11858.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,576,True,True,True,ok,
V1_00578,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,577,11859.0,11870.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,577,True,True,True,ok,
V1_00579,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,578,11882.0,11892.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,578,True,True,True,ok,
V1_00580,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,579,11893.0,11899.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,579,True,True,True,ok,
V1_00581,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,580,11900.0,11910.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,580,True,True,True,ok,
V1_00582,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,581,11924.0,11932.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,581,True,True,True,ok,
V1_00583,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,582,11933.0,11938.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,582,True,True,True,ok,
V1_00584,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,583,11939.0,11949.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,583,True,True,True,ok,
V1_00585,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,584,11962.0,11972.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,584,True,True,True,ok,
V1_00586,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,585,11973.0,11978.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,585,True,True,True,ok,
V1_00587,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,586,11979.0,11989.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,586,True,True,True,ok,
V1_00588,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,587,12002.0,12012.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,587,True,True,True,ok,
V1_00589,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,588,12013.0,12018.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,588,True,True,True,ok,
V1_00590,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,589,12019.0,12029.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,589,True,True,True,ok,
V1_00591,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,590,12040.0,12051.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,590,True,True,True,ok,
V1_00592,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,591,12052.0,12057.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,591,True,True,True,ok,
V1_00593,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,592,12058.0,12068.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,592,True,True,True,ok,
V1_00594,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,593,12079.0,12088.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,593,True,True,True,ok,
V1_00595,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,594,12089.0,12095.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,594,True,True,True,ok,
V1_00596,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,595,12096.0,12107.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,595,True,True,True,ok,
V1_00597,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,596,12836.0,12846.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,596,True,True,True,ok,
V1_00598,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,597,12846.0,12852.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,597,True,True,True,ok,
V1_00599,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,598,12853.0,12863.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,598,True,True,True,ok,
V1_00600,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,599,12871.0,12879.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,599,True,True,True,ok,
V1_00601,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,600,12879.0,12884.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,600,True,True,True,ok,
V1_00602,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,601,12885.0,12895.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,601,True,True,True,ok,
V1_00603,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,602,12902.0,12909.0,8.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,602,True,True,True,ok,
V1_00604,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,603,12910.0,12915.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,603,True,True,True,ok,
V1_00605,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,604,12916.0,12926.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,604,True,True,True,ok,
V1_00606,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,605,12934.0,12942.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,605,True,True,True,ok,
V1_00607,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,606,12943.0,12948.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,606,True,True,True,ok,
V1_00608,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,607,12949.0,12959.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,607,True,True,True,ok,
V1_00609,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,608,12967.0,12976.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,608,True,True,True,ok,
V1_00610,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,609,12977.0,12982.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,609,True,True,True,ok,
V1_00611,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,610,12983.0,12993.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,610,True,True,True,ok,
V1_00612,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,611,13000.0,13008.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,611,True,True,True,ok,
V1_00613,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,612,13009.0,13014.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,612,True,True,True,ok,
V1_00614,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,613,13015.0,13025.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,613,True,True,True,ok,
V1_00615,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,614,13032.0,13041.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,614,True,True,True,ok,
V1_00616,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,615,13042.0,13047.0,6.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,615,True,True,True,ok,
V1_00617,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,616,13048.0,13058.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,616,True,True,True,ok,
V1_00618,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,617,13064.0,13073.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,617,True,True,True,ok,
V1_00619,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,618,13074.0,13080.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,618,True,True,True,ok,
V1_00620,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,619,13081.0,13091.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,619,True,True,True,ok,
V1_00621,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,620,13098.0,13106.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,620,True,True,True,ok,
V1_00622,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,621,13106.0,13112.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,621,True,True,True,ok,
V1_00623,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,622,13113.0,13123.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,622,True,True,True,ok,
V1_00624,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,623,13130.0,13138.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,623,True,True,True,ok,
V1_00625,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,624,13139.0,13145.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,624,True,True,True,ok,
V1_00626,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,625,13146.0,13156.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,625,True,True,True,ok,
V1_00627,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,626,13164.0,13172.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,626,True,True,True,ok,
V1_00628,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,627,13173.0,13179.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,627,True,True,True,ok,
V1_00629,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,628,13180.0,13190.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,628,True,True,True,ok,
V1_00630,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,629,13197.0,13206.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,629,True,True,True,ok,
V1_00631,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,630,13207.0,13213.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,630,True,True,True,ok,
V1_00632,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,631,13214.0,13224.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,631,True,True,True,ok,
V1_00633,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,632,13233.0,13241.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,632,True,True,True,ok,
V1_00634,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,633,13242.0,13248.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,633,True,True,True,ok,
V1_00635,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,634,13249.0,13258.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,634,True,True,True,ok,
V1_00636,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,635,13267.0,13275.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,635,True,True,True,ok,
V1_00637,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,636,13276.0,13282.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,636,True,True,True,ok,
V1_00638,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,637,13283.0,13292.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,637,True,True,True,ok,
V1_00639,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,638,13302.0,13310.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,638,True,True,True,ok,
V1_00640,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,639,13311.0,13317.0,7.0,Lead Uppercut,Lead Uppercut,3,pending,data/raw/Skeleton_data/V1.npy,639,True,True,True,ok,
